x,y,label,filename
1601,951,0,10254_idx5_x1601_y951_class0.png
1251,601,0,10254_idx5_x1251_y601_class0.png
1551,1601,0,10254_idx5_x1551_y1601_class0.png
151,751,0,10254_idx5_x151_y751_class0.png
1101,501,0,10254_idx5_x1101_y501_class0.png
1701,651,0,10254_idx5_x1701_y651_class0.png
1901,851,0,10254_idx5_x1901_y851_class0.png
1201,1001,0,10254_idx5_x1201_y1001_class0.png
1451,951,0,10254_idx5_x1451_y951_class0.png
101,1201,0,10254_idx5_x101_y1201_class0.png
801,1401,0,10254_idx5_x801_y1401_class0.png
701,451,0,10254_idx5_x701_y451_class0.png
2201,701,0,10254_idx5_x2201_y701_class0.png
2051,351,0,10254_idx5_x2051_y351_class0.png
1551,651,0,10254_idx5_x1551_y651_class0.png
1501,651,0,10254_idx5_x1501_y651_class0.png
301,651,0,10254_idx5_x301_y651_class0.png
101,801,0,10254_idx5_x101_y801_class0.png
1251,851,0,10254_idx5_x1251_y851_class0.png
801,551,0,10254_idx5_x801_y551_class0.png
2251,451,0,10254_idx5_x2251_y451_class0.png
1151,501,0,10254_idx5_x1151_y501_class0.png
51,1301,0,10254_idx5_x51_y1301_class0.png
2201,551,0,10254_idx5_x2201_y551_class0.png
951,751,0,10254_idx5_x951_y751_class0.png
1301,1651,0,10254_idx5_x1301_y1651_class0.png
1401,751,0,10254_idx5_x1401_y751_class0.png
1001,1201,0,10254_idx5_x1001_y1201_class0.png
301,1301,0,10254_idx5_x301_y1301_class0.png
1551,1051,0,10254_idx5_x1551_y1051_class0.png
201,451,0,10254_idx5_x201_y451_class0.png
1651,701,0,10254_idx5_x1651_y701_class0.png
1151,1301,0,10254_idx5_x1151_y1301_class0.png
2301,701,0,10254_idx5_x2301_y701_class0.png
1151,1601,0,10254_idx5_x1151_y1601_class0.png
201,901,0,10254_idx5_x201_y901_class0.png
1351,1301,0,10254_idx5_x1351_y1301_class0.png
2301,1001,0,10254_idx5_x2301_y1001_class0.png
151,1401,0,10254_idx5_x151_y1401_class0.png
1301,851,0,10254_idx5_x1301_y851_class0.png
1251,951,0,10254_idx5_x1251_y951_class0.png
1451,1301,0,10254_idx5_x1451_y1301_class0.png
151,1151,0,10254_idx5_x151_y1151_class0.png
651,751,0,10254_idx5_x651_y751_class0.png
1601,1201,0,10254_idx5_x1601_y1201_class0.png
1601,1501,0,10254_idx5_x1601_y1501_class0.png
951,1401,0,10254_idx5_x951_y1401_class0.png
601,701,0,10254_idx5_x601_y701_class0.png
2101,401,0,10254_idx5_x2101_y401_class0.png
551,1151,0,10254_idx5_x551_y1151_class0.png
1601,1001,0,10254_idx5_x1601_y1001_class0.png
351,1151,0,10254_idx5_x351_y1151_class0.png
401,1251,0,10254_idx5_x401_y1251_class0.png
2001,551,0,10254_idx5_x2001_y551_class0.png
301,1601,0,10254_idx5_x301_y1601_class0.png
1001,1551,0,10254_idx5_x1001_y1551_class0.png
1001,651,0,10254_idx5_x1001_y651_class0.png
1301,1351,0,10254_idx5_x1301_y1351_class0.png
901,501,0,10254_idx5_x901_y501_class0.png
1201,1201,0,10254_idx5_x1201_y1201_class0.png
1351,1551,0,10254_idx5_x1351_y1551_class0.png
751,1801,0,10254_idx5_x751_y1801_class0.png
1451,1351,0,10254_idx5_x1451_y1351_class0.png
401,1151,0,10254_idx5_x401_y1151_class0.png
1551,1101,0,10254_idx5_x1551_y1101_class0.png
601,1851,0,10254_idx5_x601_y1851_class0.png
1501,851,0,10254_idx5_x1501_y851_class0.png
801,1151,0,10254_idx5_x801_y1151_class0.png
251,1201,0,10254_idx5_x251_y1201_class0.png
1651,401,0,10254_idx5_x1651_y401_class0.png
1951,1351,0,10254_idx5_x1951_y1351_class0.png
951,701,0,10254_idx5_x951_y701_class0.png
751,1501,0,10254_idx5_x751_y1501_class0.png
201,851,0,10254_idx5_x201_y851_class0.png
1401,1301,0,10254_idx5_x1401_y1301_class0.png
201,1351,0,10254_idx5_x201_y1351_class0.png
551,701,0,10254_idx5_x551_y701_class0.png
201,551,0,10254_idx5_x201_y551_class0.png
1901,801,0,10254_idx5_x1901_y801_class0.png
951,951,0,10254_idx5_x951_y951_class0.png
1601,401,0,10254_idx5_x1601_y401_class0.png
1101,1201,0,10254_idx5_x1101_y1201_class0.png
751,1351,0,10254_idx5_x751_y1351_class0.png
701,1451,0,10254_idx5_x701_y1451_class0.png
1451,801,0,10254_idx5_x1451_y801_class0.png
1651,451,0,10254_idx5_x1651_y451_class0.png
851,201,0,10254_idx5_x851_y201_class0.png
1601,701,0,10254_idx5_x1601_y701_class0.png
1051,151,0,10254_idx5_x1051_y151_class0.png
2351,551,0,10254_idx5_x2351_y551_class0.png
1751,701,0,10254_idx5_x1751_y701_class0.png
2101,801,0,10254_idx5_x2101_y801_class0.png
901,151,0,10254_idx5_x901_y151_class0.png
601,1251,0,10254_idx5_x601_y1251_class0.png
1351,901,0,10254_idx5_x1351_y901_class0.png
1201,901,0,10254_idx5_x1201_y901_class0.png
101,701,0,10254_idx5_x101_y701_class0.png
351,1701,0,10254_idx5_x351_y1701_class0.png
901,1251,0,10254_idx5_x901_y1251_class0.png
501,801,0,10254_idx5_x501_y801_class0.png
1501,801,0,10254_idx5_x1501_y801_class0.png
851,1701,0,10254_idx5_x851_y1701_class0.png
401,1201,0,10254_idx5_x401_y1201_class0.png
1251,1051,0,10254_idx5_x1251_y1051_class0.png
2251,851,0,10254_idx5_x2251_y851_class0.png
1451,1201,0,10254_idx5_x1451_y1201_class0.png
1701,901,0,10254_idx5_x1701_y901_class0.png
251,1851,0,10254_idx5_x251_y1851_class0.png
651,851,0,10254_idx5_x651_y851_class0.png
901,751,0,10254_idx5_x901_y751_class0.png
2301,601,0,10254_idx5_x2301_y601_class0.png
251,651,0,10254_idx5_x251_y651_class0.png
301,1151,0,10254_idx5_x301_y1151_class0.png
751,1151,0,10254_idx5_x751_y1151_class0.png
1601,1101,0,10254_idx5_x1601_y1101_class0.png
951,1501,0,10254_idx5_x951_y1501_class0.png
451,1201,0,10254_idx5_x451_y1201_class0.png
851,1351,0,10254_idx5_x851_y1351_class0.png
2401,1051,0,10254_idx5_x2401_y1051_class0.png
951,1601,0,10254_idx5_x951_y1601_class0.png
501,1851,0,10254_idx5_x501_y1851_class0.png
251,1701,0,10254_idx5_x251_y1701_class0.png
1101,1801,0,10254_idx5_x1101_y1801_class0.png
1101,351,0,10254_idx5_x1101_y351_class0.png
251,1251,0,10254_idx5_x251_y1251_class0.png
1151,1751,0,10254_idx5_x1151_y1751_class0.png
1401,1251,0,10254_idx5_x1401_y1251_class0.png
2201,1051,0,10254_idx5_x2201_y1051_class0.png
451,851,0,10254_idx5_x451_y851_class0.png
1651,651,0,10254_idx5_x1651_y651_class0.png
801,751,0,10254_idx5_x801_y751_class0.png
1101,1051,0,10254_idx5_x1101_y1051_class0.png
1451,1051,0,10254_idx5_x1451_y1051_class0.png
1501,701,0,10254_idx5_x1501_y701_class0.png
751,1301,0,10254_idx5_x751_y1301_class0.png
2201,1001,0,10254_idx5_x2201_y1001_class0.png
1101,801,0,10254_idx5_x1101_y801_class0.png
1051,501,0,10254_idx5_x1051_y501_class0.png
901,601,0,10254_idx5_x901_y601_class0.png
1301,1101,0,10254_idx5_x1301_y1101_class0.png
1951,401,0,10254_idx5_x1951_y401_class0.png
951,851,0,10254_idx5_x951_y851_class0.png
651,1801,0,10254_idx5_x651_y1801_class0.png
1101,1251,0,10254_idx5_x1101_y1251_class0.png
451,1651,0,10254_idx5_x451_y1651_class0.png
1401,1051,0,10254_idx5_x1401_y1051_class0.png
351,1051,0,10254_idx5_x351_y1051_class0.png
1051,701,0,10254_idx5_x1051_y701_class0.png
601,201,0,10254_idx5_x601_y201_class0.png
1401,1201,0,10254_idx5_x1401_y1201_class0.png
2301,751,0,10254_idx5_x2301_y751_class0.png
2201,851,0,10254_idx5_x2201_y851_class0.png
1001,551,0,10254_idx5_x1001_y551_class0.png
851,651,0,10254_idx5_x851_y651_class0.png
2251,1001,0,10254_idx5_x2251_y1001_class0.png
501,1151,0,10254_idx5_x501_y1151_class0.png
1501,1101,0,10254_idx5_x1501_y1101_class0.png
2051,451,0,10254_idx5_x2051_y451_class0.png
1051,251,0,10254_idx5_x1051_y251_class0.png
301,1751,0,10254_idx5_x301_y1751_class0.png
201,1551,0,10254_idx5_x201_y1551_class0.png
1251,1001,0,10254_idx5_x1251_y1001_class0.png
501,201,0,10254_idx5_x501_y201_class0.png
301,1201,0,10254_idx5_x301_y1201_class0.png
2351,751,0,10254_idx5_x2351_y751_class0.png
1251,1601,0,10254_idx5_x1251_y1601_class0.png
601,1151,0,10254_idx5_x601_y1151_class0.png
1701,1801,0,10254_idx5_x1701_y1801_class0.png
1251,1451,0,10254_idx5_x1251_y1451_class0.png
651,601,0,10254_idx5_x651_y601_class0.png
701,1901,0,10254_idx5_x701_y1901_class0.png
1701,451,0,10254_idx5_x1701_y451_class0.png
651,451,0,10254_idx5_x651_y451_class0.png
701,651,1,10253_idx5_x701_y651_class1.png
751,551,1,10253_idx5_x751_y551_class1.png
601,701,1,10253_idx5_x601_y701_class1.png
651,401,1,10253_idx5_x651_y401_class1.png
701,751,1,10253_idx5_x701_y751_class1.png
851,501,1,10253_idx5_x851_y501_class1.png
901,351,1,10253_idx5_x901_y351_class1.png
751,701,1,10253_idx5_x751_y701_class1.png
851,351,1,10253_idx5_x851_y351_class1.png
801,501,1,10253_idx5_x801_y501_class1.png
601,301,1,10253_idx5_x601_y301_class1.png
601,251,1,10253_idx5_x601_y251_class1.png
851,551,1,10253_idx5_x851_y551_class1.png
651,751,1,10253_idx5_x651_y751_class1.png
801,751,1,10253_idx5_x801_y751_class1.png
751,351,1,10253_idx5_x751_y351_class1.png
751,451,1,10253_idx5_x751_y451_class1.png
801,401,1,10253_idx5_x801_y401_class1.png
751,251,1,10253_idx5_x751_y251_class1.png
551,451,1,10253_idx5_x551_y451_class1.png
551,301,1,10253_idx5_x551_y301_class1.png
501,401,1,10253_idx5_x501_y401_class1.png
701,301,1,10253_idx5_x701_y301_class1.png
701,701,1,10253_idx5_x701_y701_class1.png
751,651,1,10253_idx5_x751_y651_class1.png
651,651,1,10253_idx5_x651_y651_class1.png
851,451,1,10253_idx5_x851_y451_class1.png
651,251,1,10253_idx5_x651_y251_class1.png
801,351,1,10253_idx5_x801_y351_class1.png
751,401,1,10253_idx5_x751_y401_class1.png
551,351,1,10253_idx5_x551_y351_class1.png
601,401,1,10253_idx5_x601_y401_class1.png
851,251,1,10253_idx5_x851_y251_class1.png
701,451,1,10253_idx5_x701_y451_class1.png
851,301,1,10253_idx5_x851_y301_class1.png
851,401,1,10253_idx5_x851_y401_class1.png
751,201,1,10253_idx5_x751_y201_class1.png
851,701,1,10253_idx5_x851_y701_class1.png
701,501,1,10253_idx5_x701_y501_class1.png
651,351,1,10253_idx5_x651_y351_class1.png
751,751,1,10253_idx5_x751_y751_class1.png
651,701,1,10253_idx5_x651_y701_class1.png
651,601,1,10253_idx5_x651_y601_class1.png
751,501,1,10253_idx5_x751_y501_class1.png
801,701,1,10253_idx5_x801_y701_class1.png
751,301,1,10253_idx5_x751_y301_class1.png
551,701,1,10253_idx5_x551_y701_class1.png
801,601,1,10253_idx5_x801_y601_class1.png
601,651,1,10253_idx5_x601_y651_class1.png
851,651,1,10253_idx5_x851_y651_class1.png
601,601,1,10253_idx5_x601_y601_class1.png
801,651,1,10253_idx5_x801_y651_class1.png
501,351,1,10253_idx5_x501_y351_class1.png
701,351,1,10253_idx5_x701_y351_class1.png
751,601,1,10253_idx5_x751_y601_class1.png
701,601,1,10253_idx5_x701_y601_class1.png
701,251,1,10253_idx5_x701_y251_class1.png
701,401,1,10253_idx5_x701_y401_class1.png
601,751,1,10253_idx5_x601_y751_class1.png
801,251,1,10253_idx5_x801_y251_class1.png
651,301,1,10253_idx5_x651_y301_class1.png
851,601,1,10253_idx5_x851_y601_class1.png
651,451,1,10253_idx5_x651_y451_class1.png
551,651,1,10253_idx5_x551_y651_class1.png
601,351,1,10253_idx5_x601_y351_class1.png
551,401,1,10253_idx5_x551_y401_class1.png
801,551,1,10253_idx5_x801_y551_class1.png
801,301,1,10253_idx5_x801_y301_class1.png
801,451,1,10253_idx5_x801_y451_class1.png
851,751,1,10253_idx5_x851_y751_class1.png
1751,1451,0,10253_idx5_x1751_y1451_class0.png
1651,1051,0,10253_idx5_x1651_y1051_class0.png
901,701,0,10253_idx5_x901_y701_class0.png
1151,751,0,10253_idx5_x1151_y751_class0.png
1701,1801,0,10253_idx5_x1701_y1801_class0.png
2101,1251,0,10253_idx5_x2101_y1251_class0.png
1101,1001,0,10253_idx5_x1101_y1001_class0.png
1751,601,0,10253_idx5_x1751_y601_class0.png
1851,1001,0,10253_idx5_x1851_y1001_class0.png
1151,1001,0,10253_idx5_x1151_y1001_class0.png
2001,851,0,10253_idx5_x2001_y851_class0.png
1601,701,0,10253_idx5_x1601_y701_class0.png
2051,1151,0,10253_idx5_x2051_y1151_class0.png
2251,1301,0,10253_idx5_x2251_y1301_class0.png
951,1401,0,10253_idx5_x951_y1401_class0.png
1451,751,0,10253_idx5_x1451_y751_class0.png
1451,1101,0,10253_idx5_x1451_y1101_class0.png
1501,951,0,10253_idx5_x1501_y951_class0.png
1501,901,0,10253_idx5_x1501_y901_class0.png
1601,1051,0,10253_idx5_x1601_y1051_class0.png
2601,701,0,10253_idx5_x2601_y701_class0.png
1751,551,0,10253_idx5_x1751_y551_class0.png
1501,1701,0,10253_idx5_x1501_y1701_class0.png
1001,401,0,10253_idx5_x1001_y401_class0.png
1801,1051,0,10253_idx5_x1801_y1051_class0.png
1151,451,0,10253_idx5_x1151_y451_class0.png
1201,751,0,10253_idx5_x1201_y751_class0.png
951,401,0,10253_idx5_x951_y401_class0.png
1551,651,0,10253_idx5_x1551_y651_class0.png
2201,901,0,10253_idx5_x2201_y901_class0.png
1751,1151,0,10253_idx5_x1751_y1151_class0.png
1901,1151,0,10253_idx5_x1901_y1151_class0.png
951,751,0,10253_idx5_x951_y751_class0.png
2251,1151,0,10253_idx5_x2251_y1151_class0.png
1101,851,0,10253_idx5_x1101_y851_class0.png
1001,501,0,10253_idx5_x1001_y501_class0.png
1201,501,0,10253_idx5_x1201_y501_class0.png
1001,551,0,10253_idx5_x1001_y551_class0.png
1251,751,0,10253_idx5_x1251_y751_class0.png
1401,801,0,10253_idx5_x1401_y801_class0.png
851,901,0,10253_idx5_x851_y901_class0.png
451,601,0,10253_idx5_x451_y601_class0.png
351,1301,0,10253_idx5_x351_y1301_class0.png
1401,1001,0,10253_idx5_x1401_y1001_class0.png
951,851,0,10253_idx5_x951_y851_class0.png
551,1351,0,10253_idx5_x551_y1351_class0.png
1401,551,0,10253_idx5_x1401_y551_class0.png
1101,701,0,10253_idx5_x1101_y701_class0.png
1051,151,0,10253_idx5_x1051_y151_class0.png
1301,1151,0,10253_idx5_x1301_y1151_class0.png
2001,1001,0,10253_idx5_x2001_y1001_class0.png
2201,1351,0,10253_idx5_x2201_y1351_class0.png
1001,1551,0,10253_idx5_x1001_y1551_class0.png
1551,951,0,10253_idx5_x1551_y951_class0.png
651,901,0,10253_idx5_x651_y901_class0.png
2151,1101,0,10253_idx5_x2151_y1101_class0.png
1251,1201,0,10253_idx5_x1251_y1201_class0.png
2351,1001,0,10253_idx5_x2351_y1001_class0.png
601,1351,0,10253_idx5_x601_y1351_class0.png
351,1751,0,10253_idx5_x351_y1751_class0.png
2551,751,0,10253_idx5_x2551_y751_class0.png
1001,1351,0,10253_idx5_x1001_y1351_class0.png
1801,1501,0,10253_idx5_x1801_y1501_class0.png
2201,751,0,10253_idx5_x2201_y751_class0.png
351,1651,0,10253_idx5_x351_y1651_class0.png
1701,1351,0,10253_idx5_x1701_y1351_class0.png
1301,1101,0,10253_idx5_x1301_y1101_class0.png
2151,1351,0,10253_idx5_x2151_y1351_class0.png
1951,1101,0,10253_idx5_x1951_y1101_class0.png
1201,1101,0,10253_idx5_x1201_y1101_class0.png
1001,1701,0,10253_idx5_x1001_y1701_class0.png
1101,1201,0,10253_idx5_x1101_y1201_class0.png
851,1351,0,10253_idx5_x851_y1351_class0.png
1801,1151,0,10253_idx5_x1801_y1151_class0.png
851,1151,0,10253_idx5_x851_y1151_class0.png
1101,951,0,10253_idx5_x1101_y951_class0.png
2001,401,0,10253_idx5_x2001_y401_class0.png
951,1051,0,10253_idx5_x951_y1051_class0.png
1551,701,0,10253_idx5_x1551_y701_class0.png
2201,851,0,10253_idx5_x2201_y851_class0.png
1601,1201,0,10253_idx5_x1601_y1201_class0.png
1701,1151,0,10253_idx5_x1701_y1151_class0.png
2151,851,0,10253_idx5_x2151_y851_class0.png
1451,1001,0,10253_idx5_x1451_y1001_class0.png
1351,1201,0,10253_idx5_x1351_y1201_class0.png
401,601,0,10253_idx5_x401_y601_class0.png
1151,401,0,10253_idx5_x1151_y401_class0.png
1601,1001,0,10253_idx5_x1601_y1001_class0.png
1101,651,0,10253_idx5_x1101_y651_class0.png
1951,401,0,10253_idx5_x1951_y401_class0.png
501,701,0,10253_idx5_x501_y701_class0.png
1651,1201,0,10253_idx5_x1651_y1201_class0.png
1701,601,0,10253_idx5_x1701_y601_class0.png
1251,1351,0,10253_idx5_x1251_y1351_class0.png
1001,1251,0,10253_idx5_x1001_y1251_class0.png
1001,1051,0,10253_idx5_x1001_y1051_class0.png
1551,601,0,10253_idx5_x1551_y601_class0.png
651,1251,0,10253_idx5_x651_y1251_class0.png
951,1251,0,10253_idx5_x951_y1251_class0.png
1451,1051,0,10253_idx5_x1451_y1051_class0.png
1151,1051,0,10253_idx5_x1151_y1051_class0.png
1251,1001,0,10253_idx5_x1251_y1001_class0.png
1051,1101,0,10253_idx5_x1051_y1101_class0.png
1201,1151,0,10253_idx5_x1201_y1151_class0.png
1001,451,0,10253_idx5_x1001_y451_class0.png
1251,1101,0,10253_idx5_x1251_y1101_class0.png
1701,1101,0,10253_idx5_x1701_y1101_class0.png
1101,501,0,10253_idx5_x1101_y501_class0.png
1301,1001,0,10253_idx5_x1301_y1001_class0.png
1801,1551,0,10253_idx5_x1801_y1551_class0.png
601,901,0,10253_idx5_x601_y901_class0.png
2201,1151,0,10253_idx5_x2201_y1151_class0.png
701,801,0,10253_idx5_x701_y801_class0.png
1201,1201,0,10253_idx5_x1201_y1201_class0.png
1351,901,0,10253_idx5_x1351_y901_class0.png
1751,1201,0,10253_idx5_x1751_y1201_class0.png
1301,851,0,10253_idx5_x1301_y851_class0.png
651,951,0,10253_idx5_x651_y951_class0.png
151,1551,0,10253_idx5_x151_y1551_class0.png
1651,1001,0,10253_idx5_x1651_y1001_class0.png
1051,351,0,10253_idx5_x1051_y351_class0.png
1151,951,0,10253_idx5_x1151_y951_class0.png
2151,1051,0,10253_idx5_x2151_y1051_class0.png
951,451,0,10253_idx5_x951_y451_class0.png
2101,1151,0,10253_idx5_x2101_y1151_class0.png
1501,1301,0,10253_idx5_x1501_y1301_class0.png
1851,1101,0,10253_idx5_x1851_y1101_class0.png
2201,1051,0,10253_idx5_x2201_y1051_class0.png
2251,1351,0,10253_idx5_x2251_y1351_class0.png
1201,601,0,10253_idx5_x1201_y601_class0.png
2301,1201,0,10253_idx5_x2301_y1201_class0.png
1351,1251,0,10253_idx5_x1351_y1251_class0.png
1851,1151,0,10253_idx5_x1851_y1151_class0.png
601,851,0,10253_idx5_x601_y851_class0.png
1151,1901,0,10253_idx5_x1151_y1901_class0.png
1401,1351,0,10253_idx5_x1401_y1351_class0.png
1801,601,0,10253_idx5_x1801_y601_class0.png
2351,601,0,10253_idx5_x2351_y601_class0.png
651,851,0,10253_idx5_x651_y851_class0.png
1651,651,0,10253_idx5_x1651_y651_class0.png
2051,901,0,10253_idx5_x2051_y901_class0.png
951,1101,0,10253_idx5_x951_y1101_class0.png
1301,451,0,10253_idx5_x1301_y451_class0.png
1951,1151,0,10253_idx5_x1951_y1151_class0.png
1251,1151,0,10253_idx5_x1251_y1151_class0.png
2201,1101,0,10253_idx5_x2201_y1101_class0.png
1451,1201,0,10253_idx5_x1451_y1201_class0.png
1051,651,0,10253_idx5_x1051_y651_class0.png
1301,701,0,10253_idx5_x1301_y701_class0.png
1401,501,0,10253_idx5_x1401_y501_class0.png
2201,1201,0,10253_idx5_x2201_y1201_class0.png
1701,551,0,10253_idx5_x1701_y551_class0.png
2051,851,0,10253_idx5_x2051_y851_class0.png
1201,1001,0,10253_idx5_x1201_y1001_class0.png
1051,1201,0,10253_idx5_x1051_y1201_class0.png
1551,901,0,10253_idx5_x1551_y901_class0.png
1901,951,0,10253_idx5_x1901_y951_class0.png
1401,451,0,10253_idx5_x1401_y451_class0.png
901,551,0,10253_idx5_x901_y551_class0.png
1601,951,0,10253_idx5_x1601_y951_class0.png
1251,1051,0,10253_idx5_x1251_y1051_class0.png
2101,951,0,10253_idx5_x2101_y951_class0.png
1001,1201,0,10253_idx5_x1001_y1201_class0.png
2051,1001,0,10253_idx5_x2051_y1001_class0.png
1251,601,0,10253_idx5_x1251_y601_class0.png
401,1301,0,10253_idx5_x401_y1301_class0.png
1301,751,0,10253_idx5_x1301_y751_class0.png
1101,901,0,10253_idx5_x1101_y901_class0.png
901,1151,0,10253_idx5_x901_y1151_class0.png
1351,801,0,10253_idx5_x1351_y801_class0.png
2051,1101,0,10253_idx5_x2051_y1101_class0.png
1201,651,0,10253_idx5_x1201_y651_class0.png
1251,951,0,10253_idx5_x1251_y951_class0.png
1001,601,0,10253_idx5_x1001_y601_class0.png
851,851,0,10253_idx5_x851_y851_class0.png
851,801,0,10253_idx5_x851_y801_class0.png
951,1551,0,10253_idx5_x951_y1551_class0.png
1401,701,0,10253_idx5_x1401_y701_class0.png
1301,501,0,10253_idx5_x1301_y501_class0.png
1801,1301,0,10253_idx5_x1801_y1301_class0.png
2051,1251,0,10253_idx5_x2051_y1251_class0.png
1151,601,0,10253_idx5_x1151_y601_class0.png
2351,951,0,10253_idx5_x2351_y951_class0.png
2051,1551,0,10253_idx5_x2051_y1551_class0.png
1951,551,0,10253_idx5_x1951_y551_class0.png
1001,701,0,10253_idx5_x1001_y701_class0.png
1251,501,0,10253_idx5_x1251_y501_class0.png
2301,951,0,10253_idx5_x2301_y951_class0.png
901,1351,0,10253_idx5_x901_y1351_class0.png
1051,601,0,10253_idx5_x1051_y601_class0.png
1901,701,0,10253_idx5_x1901_y701_class0.png
1701,751,0,10253_idx5_x1701_y751_class0.png
1951,851,0,10253_idx5_x1951_y851_class0.png
1351,951,0,10253_idx5_x1351_y951_class0.png
1901,551,0,10253_idx5_x1901_y551_class0.png
1201,951,0,10253_idx5_x1201_y951_class0.png
1801,1101,0,10253_idx5_x1801_y1101_class0.png
1551,1101,0,10253_idx5_x1551_y1101_class0.png
1451,551,0,10253_idx5_x1451_y551_class0.png
1151,1101,0,10253_idx5_x1151_y1101_class0.png
1501,501,0,10253_idx5_x1501_y501_class0.png
1451,1151,0,10253_idx5_x1451_y1151_class0.png
951,651,0,10253_idx5_x951_y651_class0.png
1351,451,0,10253_idx5_x1351_y451_class0.png
1401,1051,0,10253_idx5_x1401_y1051_class0.png
1501,1251,0,10253_idx5_x1501_y1251_class0.png
2201,1001,0,10253_idx5_x2201_y1001_class0.png
1701,701,0,10253_idx5_x1701_y701_class0.png
1001,951,0,10253_idx5_x1001_y951_class0.png
1151,851,0,10253_idx5_x1151_y851_class0.png
2301,1151,0,10253_idx5_x2301_y1151_class0.png
1051,1501,0,10253_idx5_x1051_y1501_class0.png
1051,501,0,10253_idx5_x1051_y501_class0.png
701,1251,0,10253_idx5_x701_y1251_class0.png
401,1801,0,10253_idx5_x401_y1801_class0.png
501,601,0,10253_idx5_x501_y601_class0.png
2001,1251,0,10253_idx5_x2001_y1251_class0.png
1701,1401,0,10253_idx5_x1701_y1401_class0.png
501,451,0,10253_idx5_x501_y451_class0.png
2601,651,0,10253_idx5_x2601_y651_class0.png
2401,1251,0,10253_idx5_x2401_y1251_class0.png
1001,1301,0,10253_idx5_x1001_y1301_class0.png
351,1851,0,10253_idx5_x351_y1851_class0.png
1251,701,0,10253_idx5_x1251_y701_class0.png
2151,1151,0,10253_idx5_x2151_y1151_class0.png
1251,451,0,10253_idx5_x1251_y451_class0.png
301,1651,0,10253_idx5_x301_y1651_class0.png
451,651,0,10253_idx5_x451_y651_class0.png
1401,1251,0,10253_idx5_x1401_y1251_class0.png
701,551,0,10253_idx5_x701_y551_class0.png
1051,1151,0,10253_idx5_x1051_y1151_class0.png
1251,901,0,10253_idx5_x1251_y901_class0.png
951,351,0,10253_idx5_x951_y351_class0.png
1101,551,0,10253_idx5_x1101_y551_class0.png
1651,1151,0,10253_idx5_x1651_y1151_class0.png
1501,651,0,10253_idx5_x1501_y651_class0.png
1401,751,0,10253_idx5_x1401_y751_class0.png
1451,951,0,10253_idx5_x1451_y951_class0.png
901,901,0,10253_idx5_x901_y901_class0.png
901,251,0,10253_idx5_x901_y251_class0.png
2001,1051,0,10253_idx5_x2001_y1051_class0.png
1951,1051,0,10253_idx5_x1951_y1051_class0.png
2501,901,0,10253_idx5_x2501_y901_class0.png
901,1101,0,10253_idx5_x901_y1101_class0.png
1501,601,0,10253_idx5_x1501_y601_class0.png
1101,1051,0,10253_idx5_x1101_y1051_class0.png
1101,801,0,10253_idx5_x1101_y801_class0.png
2201,951,0,10253_idx5_x2201_y951_class0.png
1051,451,0,10253_idx5_x1051_y451_class0.png
1301,801,0,10253_idx5_x1301_y801_class0.png
951,551,0,10253_idx5_x951_y551_class0.png
801,1001,0,10253_idx5_x801_y1001_class0.png
1501,851,0,10253_idx5_x1501_y851_class0.png
1851,801,0,10253_idx5_x1851_y801_class0.png
1301,551,0,10253_idx5_x1301_y551_class0.png
1051,1301,0,10253_idx5_x1051_y1301_class0.png
1551,1251,0,10253_idx5_x1551_y1251_class0.png
1101,751,0,10253_idx5_x1101_y751_class0.png
1051,1051,0,10253_idx5_x1051_y1051_class0.png
1201,801,0,10253_idx5_x1201_y801_class0.png
2451,951,0,10253_idx5_x2451_y951_class0.png
1501,1101,0,10253_idx5_x1501_y1101_class0.png
1051,751,0,10253_idx5_x1051_y751_class0.png
1151,651,0,10253_idx5_x1151_y651_class0.png
1701,1001,0,10253_idx5_x1701_y1001_class0.png
2201,1401,0,10253_idx5_x2201_y1401_class0.png
1251,1251,0,10253_idx5_x1251_y1251_class0.png
1601,651,0,10253_idx5_x1601_y651_class0.png
951,1351,0,10253_idx5_x951_y1351_class0.png
1551,1201,0,10253_idx5_x1551_y1201_class0.png
1501,751,0,10253_idx5_x1501_y751_class0.png
1351,1001,0,10253_idx5_x1351_y1001_class0.png
2401,1001,0,10253_idx5_x2401_y1001_class0.png
1201,1051,0,10253_idx5_x1201_y1051_class0.png
601,801,0,10253_idx5_x601_y801_class0.png
1651,701,0,10253_idx5_x1651_y701_class0.png
1051,951,0,10253_idx5_x1051_y951_class0.png
1401,1201,0,10253_idx5_x1401_y1201_class0.png
1401,601,0,10253_idx5_x1401_y601_class0.png
1201,1351,0,10253_idx5_x1201_y1351_class0.png
1551,751,0,10253_idx5_x1551_y751_class0.png
2401,1201,0,10253_idx5_x2401_y1201_class0.png
1901,1101,0,10253_idx5_x1901_y1101_class0.png
1751,1001,0,10253_idx5_x1751_y1001_class0.png
1451,701,0,10253_idx5_x1451_y701_class0.png
801,201,0,10253_idx5_x801_y201_class0.png
1351,1601,0,10253_idx5_x1351_y1601_class0.png
801,1101,0,10253_idx5_x801_y1101_class0.png
1351,651,0,10253_idx5_x1351_y651_class0.png
1301,401,0,10253_idx5_x1301_y401_class0.png
2551,801,0,10253_idx5_x2551_y801_class0.png
1101,351,0,10253_idx5_x1101_y351_class0.png
